TimeStramp,ECG,SpO2,Respiration
16:26:40,-262.149,0,0
16:26:40,-262.149,0,0
16:26:40,-196.612,0,0
16:26:40,-131.075,0,0
16:26:40,589.833,0,0
16:26:40,2490.406,0,0
16:26:40,3211.313,0,0
16:26:40,1114.129,0,0
16:26:41,-1245.204,0,0
16:26:41,-1441.815,0,0
16:26:41,-458.76,0,0
16:26:41,-196.612,0,0
16:26:41,-393.223,0,0
16:26:41,-262.149,0,0
16:26:41,-262.149,0,0
16:26:41,-262.149,0,0
16:26:41,-131.075,0,0
16:26:41,-65.538,0,0
16:26:41,-65.538,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,131.074,0,0
16:26:41,196.611,0,0
16:26:41,327.685,0,0
16:26:41,524.296,0,0
16:26:41,589.833,0,0
16:26:41,720.907,0,0
16:26:41,917.518,0,0
16:26:41,983.055,0,0
16:26:41,1114.129,0,0
16:26:41,1310.74,0,0
16:26:41,1376.277,0,0
16:26:41,1310.74,0,0
16:26:41,1310.74,0,0
16:26:41,1114.129,0,0
16:26:41,786.444,0,0
16:26:41,524.296,0,0
16:26:41,262.148,0,0
16:26:41,0,0,0
16:26:41,-0.001,0,0
16:26:41,-65.538,0,0
16:26:41,-196.612,0,0
16:26:41,-196.612,0,0
16:26:41,-131.075,0,0
16:26:41,-196.612,0,0
16:26:41,-131.075,0,0
16:26:41,-65.538,0,0
16:26:41,-131.075,0,0
16:26:41,-131.075,0,0
16:26:41,-196.612,0,0
16:26:41,-131.075,0,0
16:26:41,-131.075,0,0
16:26:41,-65.538,0,0
16:26:41,-65.538,0,0
16:26:41,-0.001,0,0
16:26:41,-0.001,0,0
16:26:41,-0.001,0,0
16:26:41,-65.538,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,-0.001,0,0
16:26:41,-0.001,0,0
16:26:41,-0.001,0,0
16:26:41,-65.538,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,0,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,0,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,131.074,0,0
16:26:41,196.611,0,0
16:26:41,196.611,0,0
16:26:41,65.537,0,0
16:26:41,-0.001,0,0
16:26:41,-0.001,0,0
16:26:41,-65.538,0,0
16:26:41,-262.149,0,0
16:26:41,-196.612,0,0
16:26:41,-196.612,0,0
16:26:41,-262.149,0,0
16:26:41,-196.612,0,0
16:26:41,-196.612,0,0
16:26:41,-65.538,0,0
16:26:41,1114.129,0,0
16:26:41,2949.165,0,0
16:26:41,2752.554,0,0
16:26:41,131.074,0,0
16:26:41,-1572.889,0,0
16:26:41,-1048.593,0,0
16:26:41,-262.149,0,0
16:26:41,-327.686,0,0
16:26:41,-458.76,0,0
16:26:41,-262.149,0,0
16:26:41,-327.686,0,0
16:26:41,-262.149,0,0
16:26:41,-196.612,0,0
16:26:41,-196.612,0,0
16:26:41,-131.075,0,0
16:26:41,-65.538,0,0
16:26:41,-0.001,0,0
16:26:41,0,0,0
16:26:41,131.074,0,0
16:26:41,131.074,0,0
16:26:41,196.611,0,0
16:26:41,393.222,0,0
16:26:41,524.296,0,0
16:26:41,589.833,0,0
16:26:41,786.444,0,0
16:26:41,983.055,0,0
16:26:41,1114.129,0,0
16:26:41,1310.74,0,0
16:26:41,1376.277,0,0
16:26:41,1376.277,0,0
16:26:41,1441.814,0,0
16:26:41,1310.74,0,0
16:26:41,983.055,0,0
16:26:41,786.444,0,0
16:26:41,589.833,0,0
16:26:41,262.148,0,0
16:26:41,0,0,0
16:26:41,-0.001,0,0
16:26:41,-131.075,0,0
16:26:41,-131.075,0,0
16:26:41,-196.612,0,0
16:26:41,-131.075,0,0
16:26:41,-131.075,0,0
16:26:41,-65.538,0,0
16:26:41,-65.538,0,0
16:26:41,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,-65.538,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,65.537,0,0
16:26:42,196.611,0,0
16:26:42,196.611,0,0
16:26:42,196.611,0,0
16:26:42,65.537,0,0
16:26:42,0,0,0
16:26:42,0,0,0
16:26:42,-131.075,0,0
16:26:42,-262.149,0,0
16:26:42,-196.612,0,0
16:26:42,-196.612,0,0
16:26:42,-262.149,0,0
16:26:42,-196.612,0,0
16:26:42,-131.075,0,0
16:26:42,131.074,0,0
16:26:42,1572.888,0,0
16:26:42,3080.239,0,0
16:26:42,2031.647,0,0
16:26:42,-655.371,0,0
16:26:42,-1769.5,0,0
16:26:42,-917.519,0,0
16:26:42,-196.612,0,0
16:26:42,-327.686,0,0
16:26:42,-327.686,0,0
16:26:42,-196.612,0,0
16:26:42,-262.149,0,0
16:26:42,-262.149,0,0
16:26:42,-131.075,0,0
16:26:42,-131.075,0,0
16:26:42,-131.075,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,0,0,0
16:26:42,131.074,0,0
16:26:42,196.611,0,0
16:26:42,327.685,0,0
16:26:42,393.222,0,0
16:26:42,589.833,0,0
16:26:42,655.37,0,0
16:26:42,786.444,0,0
16:26:42,983.055,0,0
16:26:42,1179.666,0,0
16:26:42,1376.277,0,0
16:26:42,1441.814,0,0
16:26:42,1441.814,0,0
16:26:42,1507.351,0,0
16:26:42,1376.277,0,0
16:26:42,1048.592,0,0
16:26:42,786.444,0,0
16:26:42,458.759,0,0
16:26:42,262.148,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,-65.538,0,0
16:26:42,-131.075,0,0
16:26:42,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-131.075,0,0
16:26:42,-65.538,0,0
16:26:42,-0.001,0,0
16:26:42,-65.538,0,0
16:26:42,-131.075,0,0
16:26:42,-65.538,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-65.538,0,0
16:26:42,-65.538,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,0,0,0
16:26:42,65.537,0,0
16:26:42,196.611,0,0
16:26:42,196.611,0,0
16:26:42,131.074,0,0
16:26:42,65.537,0,0
16:26:42,0,0,0
16:26:42,-0.001,0,0
16:26:42,-65.538,0,0
16:26:42,-196.612,0,0
16:26:42,-131.075,0,0
16:26:42,-131.075,0,0
16:26:42,-262.149,0,0
16:26:42,-131.075,0,0
16:26:42,-65.538,0,0
16:26:42,65.537,0,0
16:26:43,1245.203,0,0
16:26:43,2818.091,0,0
16:26:43,2293.795,0,0
16:26:43,-393.223,0,0
16:26:43,-2031.648,0,0
16:26:43,-1245.204,0,0
16:26:43,-262.149,0,0
16:26:43,-196.612,0,0
16:26:43,-327.686,0,0
16:26:43,-196.612,0,0
16:26:43,-196.612,0,0
16:26:43,-131.075,0,0
16:26:43,-65.538,0,0
16:26:43,-65.538,0,0
16:26:43,-0.001,0,0
16:26:43,65.537,0,0
16:26:43,65.537,0,0
16:26:43,65.537,0,0
16:26:43,196.611,0,0
16:26:43,262.148,0,0
16:26:43,262.148,0,0
16:26:43,458.759,0,0
16:26:43,589.833,0,0
16:26:43,655.37,0,0
16:26:43,851.981,0,0
16:26:43,1048.592,0,0
16:26:43,1114.129,0,0
16:26:43,1245.203,0,0
16:26:43,1310.74,0,0
16:26:43,1310.74,0,0
16:26:43,1310.74,0,0
16:26:43,1310.74,0,0
16:26:43,1048.592,0,0
16:26:43,786.444,0,0
16:26:43,589.833,0,0
16:26:43,327.685,0,0
16:26:43,196.611,0,0
16:26:43,65.537,0,0
16:26:43,-65.538,0,0
16:26:43,-131.075,0,0
16:26:43,-65.538,0,0
16:26:43,-65.538,0,0
16:26:43,-131.075,0,0
16:26:43,-65.538,0,0
16:26:43,-65.538,0,0
16:26:43,-65.538,0,0
16:26:43,0,0,0
16:26:43,0,0,0
16:26:43,-65.538,0,0
16:26:43,-0.001,0,0
16:26:43,-0.001,0,0
16:26:43,0,0,0
16:26:43,-0.001,0,0
16:26:43,-0.001,0,0
16:26:43,-0.001,0,0
16:26:43,-0.001,0,0
16:26:43,-0.001,0,0
16:26:43,-0.001,0,0
16:26:43,0,0,0
16:26:43,0,0,0
16:26:43,-65.538,0,0
16:26:43,-65.538,0,0
16:26:43,-0.001,0,0
16:26:43,-65.538,0,0
16:26:43,-0.001,0,0
16:26:43,0,0,0
16:26:43,0,0,0
16:26:43,0,0,0
16:26:43,131.074,0,0
16:26:43,196.611,0,0
16:26:43,196.611,0,0
16:26:43,131.074,0,0
16:26:43,0,0,0
16:26:43,-0.001,0,0
16:26:43,-65.538,0,0
16:26:43,-196.612,0,0
16:26:43,-196.612,0,0
16:26:43,-196.612,0,0
16:26:43,-262.149,0,0
16:26:43,-262.149,0,0
16:26:43,-131.075,0,0
16:26:43,-0.001,0,0
16:26:43,589.833,0,0
16:26:43,2359.332,0,0
16:26:43,2949.165,0,0
16:26:43,851.981,0,0
16:26:43,-1638.426,0,0
16:26:43,-1835.037,0,0
16:26:43,-655.371,0,0
16:26:43,-196.612,0,0
16:26:43,-262.149,0,0
16:26:43,-262.149,0,0
16:26:43,-196.612,0,0
16:26:43,-196.612,0,0
16:26:43,-131.075,0,0
16:26:43,-65.538,0,0
16:26:43,-131.075,0,0
16:26:43,0,0,0
16:26:43,65.537,0,0
16:26:43,65.537,0,0
16:26:43,131.074,0,0
16:26:43,196.611,0,0
16:26:43,196.611,0,0
16:26:43,327.685,0,0
16:26:43,458.759,0,0
16:26:43,524.296,0,0
16:26:43,720.907,0,0
16:26:43,917.518,0,0
16:26:43,983.055,0,0
16:26:43,1114.129,0,0
16:26:43,1310.74,0,0
16:26:43,1376.277,0,0
16:26:43,1310.74,0,0
16:26:43,1245.203,0,0
16:26:43,1048.592,0,0
16:26:43,786.444,0,0
16:26:43,589.833,0,0
16:26:43,327.685,0,0
16:26:43,131.074,0,0
16:26:43,0,0,0
16:26:43,-65.538,0,0
16:26:43,-65.538,0,0
16:26:43,-131.075,0,0
16:26:43,-131.075,0,0
16:26:44,-131.075,0,0
16:26:44,-65.538,0,0
16:26:44,-131.075,0,0
16:26:44,-131.075,0,0
16:26:44,-65.538,0,0
16:26:44,-65.538,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-65.538,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-65.538,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,0,0,0
16:26:44,0,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,131.074,0,0
16:26:44,131.074,0,0
16:26:44,131.074,0,0
16:26:44,65.537,0,0
16:26:44,-0.001,0,0
16:26:44,-65.538,0,0
16:26:44,-131.075,0,0
16:26:44,-196.612,0,0
16:26:44,-196.612,0,0
16:26:44,-262.149,0,0
16:26:44,-327.686,0,0
16:26:44,-262.149,0,0
16:26:44,-131.075,0,0
16:26:44,-0.001,0,0
16:26:44,983.055,0,0
16:26:44,2687.017,0,0
16:26:44,2621.48,0,0
16:26:44,65.537,0,0
16:26:44,-1900.574,0,0
16:26:44,-1376.278,0,0
16:26:44,-327.686,0,0
16:26:44,-262.149,0,0
16:26:44,-458.76,0,0
16:26:44,-327.686,0,0
16:26:44,-327.686,0,0
16:26:44,-327.686,0,0
16:26:44,-196.612,0,0
16:26:44,-131.075,0,0
16:26:44,-131.075,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,0,0,0
16:26:44,65.537,0,0
16:26:44,131.074,0,0
16:26:44,131.074,0,0
16:26:44,327.685,0,0
16:26:44,458.759,0,0
16:26:44,524.296,0,0
16:26:44,655.37,0,0
16:26:44,851.981,0,0
16:26:44,983.055,0,0
16:26:44,1114.129,0,0
16:26:44,1179.666,0,0
16:26:44,1179.666,0,0
16:26:44,1179.666,0,0
16:26:44,1114.129,0,0
16:26:44,851.981,0,0
16:26:44,655.37,0,0
16:26:44,458.759,0,0
16:26:44,196.611,0,0
16:26:44,0,0,0
16:26:44,-65.538,0,0
16:26:44,-131.075,0,0
16:26:44,-131.075,0,0
16:26:44,-196.612,0,0
16:26:44,-196.612,0,0
16:26:44,-262.149,0,0
16:26:44,-196.612,0,0
16:26:44,-196.612,0,0
16:26:44,-196.612,0,0
16:26:44,-131.075,0,0
16:26:44,-131.075,0,0
16:26:44,-131.075,0,0
16:26:44,-65.538,0,0
16:26:44,-65.538,0,0
16:26:44,-65.538,0,0
16:26:44,0,0,0
16:26:44,0,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,0,0,0
16:26:44,-65.538,0,0
16:26:44,-65.538,0,0
16:26:44,-0.001,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,0,0,0
16:26:44,-0.001,0,0
16:26:44,0,0,0
16:26:44,131.074,0,0
16:26:44,131.074,0,0
16:26:44,131.074,0,0
16:26:44,65.537,0,0
16:26:44,-0.001,0,0
16:26:44,-65.538,0,0
16:26:44,-131.075,0,0
16:26:44,-262.149,0,0
16:26:44,-262.149,0,0
16:26:44,-196.612,0,0
16:26:44,-262.149,0,0
16:26:44,-262.149,0,0
16:26:44,-131.075,0,0
16:26:44,-0.001,0,0
16:26:44,917.518,0,0
16:26:44,2687.017,0,0
16:26:45,2687.017,0,0
16:26:45,131.074,0,0
16:26:45,-1835.037,0,0
16:26:45,-1376.278,0,0
16:26:45,-393.223,0,0
16:26:45,-327.686,0,0
16:26:45,-458.76,0,0
16:26:45,-327.686,0,0
16:26:45,-327.686,0,0
16:26:45,-327.686,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-65.538,0,0
16:26:45,0,0,0
16:26:45,0,0,0
16:26:45,65.537,0,0
16:26:45,131.074,0,0
16:26:45,131.074,0,0
16:26:45,262.148,0,0
16:26:45,458.759,0,0
16:26:45,524.296,0,0
16:26:45,655.37,0,0
16:26:45,917.518,0,0
16:26:45,1048.592,0,0
16:26:45,1114.129,0,0
16:26:45,1245.203,0,0
16:26:45,1245.203,0,0
16:26:45,1245.203,0,0
16:26:45,1179.666,0,0
16:26:45,983.055,0,0
16:26:45,655.37,0,0
16:26:45,393.222,0,0
16:26:45,196.611,0,0
16:26:45,0,0,0
16:26:45,-65.538,0,0
16:26:45,-131.075,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-262.149,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-131.075,0,0
16:26:45,-131.075,0,0
16:26:45,-65.538,0,0
16:26:45,-65.538,0,0
16:26:45,-131.075,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,-65.538,0,0
16:26:45,0,0,0
16:26:45,0,0,0
16:26:45,-65.538,0,0
16:26:45,-65.538,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,-65.538,0,0
16:26:45,-0.001,0,0
16:26:45,0,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,131.074,0,0
16:26:45,262.148,0,0
16:26:45,262.148,0,0
16:26:45,196.611,0,0
16:26:45,65.537,0,0
16:26:45,-0.001,0,0
16:26:45,-0.001,0,0
16:26:45,-131.075,0,0
16:26:45,-262.149,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-262.149,0,0
16:26:45,-196.612,0,0
16:26:45,-131.075,0,0
16:26:45,131.074,0,0
16:26:45,1638.425,0,0
16:26:45,3211.313,0,0
16:26:45,2293.795,0,0
16:26:45,-393.223,0,0
16:26:45,-1572.889,0,0
16:26:45,-720.908,0,0
16:26:45,-131.075,0,0
16:26:45,-327.686,0,0
16:26:45,-327.686,0,0
16:26:45,-262.149,0,0
16:26:45,-327.686,0,0
16:26:45,-262.149,0,0
16:26:45,-131.075,0,0
16:26:45,-131.075,0,0
16:26:45,-65.538,0,0
16:26:45,0,0,0
16:26:45,0,0,0
16:26:45,0,0,0
16:26:45,131.074,0,0
16:26:45,131.074,0,0
16:26:45,196.611,0,0
16:26:45,393.222,0,0
16:26:45,524.296,0,0
16:26:45,589.833,0,0
16:26:45,851.981,0,0
16:26:45,983.055,0,0
16:26:45,1114.129,0,0
16:26:45,1179.666,0,0
16:26:45,1310.74,0,0
16:26:45,1310.74,0,0
16:26:45,1245.203,0,0
16:26:45,1179.666,0,0
16:26:45,917.518,0,0
16:26:45,655.37,0,0
16:26:45,458.759,0,0
16:26:45,196.611,0,0
16:26:45,0,0,0
16:26:45,-65.538,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-131.075,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:45,-131.075,0,0
16:26:45,-196.612,0,0
16:26:45,-196.612,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-65.538,0,0
16:26:46,-65.538,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,0,0,0
16:26:46,0,0,0
16:26:46,-65.538,0,0
16:26:46,-65.538,0,0
16:26:46,-0.001,0,0
16:26:46,-65.538,0,0
16:26:46,-0.001,0,0
16:26:46,0,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,65.537,0,0
16:26:46,0,0,0
16:26:46,0,0,0
16:26:46,65.537,0,0
16:26:46,196.611,0,0
16:26:46,196.611,0,0
16:26:46,131.074,0,0
16:26:46,65.537,0,0
16:26:46,-0.001,0,0
16:26:46,-65.538,0,0
16:26:46,-131.075,0,0
16:26:46,-196.612,0,0
16:26:46,-196.612,0,0
16:26:46,-262.149,0,0
16:26:46,-327.686,0,0
16:26:46,-262.149,0,0
16:26:46,-196.612,0,0
16:26:46,0,0,0
16:26:46,1441.814,0,0
16:26:46,3211.313,0,0
16:26:46,2555.943,0,0
16:26:46,-131.075,0,0
16:26:46,-1638.426,0,0
16:26:46,-917.519,0,0
16:26:46,-196.612,0,0
16:26:46,-327.686,0,0
16:26:46,-327.686,0,0
16:26:46,-262.149,0,0
16:26:46,-327.686,0,0
16:26:46,-262.149,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-0.001,0,0
16:26:46,0,0,0
16:26:46,0,0,0
16:26:46,65.537,0,0
16:26:46,131.074,0,0
16:26:46,196.611,0,0
16:26:46,393.222,0,0
16:26:46,524.296,0,0
16:26:46,589.833,0,0
16:26:46,786.444,0,0
16:26:46,983.055,0,0
16:26:46,1048.592,0,0
16:26:46,1245.203,0,0
16:26:46,1376.277,0,0
16:26:46,1376.277,0,0
16:26:46,1376.277,0,0
16:26:46,1245.203,0,0
16:26:46,983.055,0,0
16:26:46,720.907,0,0
16:26:46,458.759,0,0
16:26:46,196.611,0,0
16:26:46,65.537,0,0
16:26:46,-0.001,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-196.612,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-65.538,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-65.538,0,0
16:26:46,-65.538,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,0,0,0
16:26:46,-0.001,0,0
16:26:46,-65.538,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,0,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,-0.001,0,0
16:26:46,-65.538,0,0
16:26:46,-65.538,0,0
16:26:46,0,0,0
16:26:46,0,0,0
16:26:46,-0.001,0,0
16:26:46,65.537,0,0
16:26:46,196.611,0,0
16:26:46,196.611,0,0
16:26:46,196.611,0,0
16:26:46,131.074,0,0
16:26:46,0,0,0
16:26:46,-0.001,0,0
16:26:46,-65.538,0,0
16:26:46,-196.612,0,0
16:26:46,-196.612,0,0
16:26:46,-196.612,0,0
16:26:46,-196.612,0,0
16:26:46,-131.075,0,0
16:26:46,-131.075,0,0
16:26:46,-0.001,0,0
16:26:46,1048.592,0,0
16:26:46,2883.628,0,0
16:26:46,2883.628,0,0
16:26:47,262.148,0,0
16:26:47,-1638.426,0,0
16:26:47,-1179.667,0,0
16:26:47,-262.149,0,0
16:26:47,-262.149,0,0
16:26:47,-393.223,0,0
16:26:47,-262.149,0,0
16:26:47,-262.149,0,0
16:26:47,-327.686,0,0
16:26:47,-196.612,0,0
16:26:47,-131.075,0,0
16:26:47,-131.075,0,0
16:26:47,-0.001,0,0
16:26:47,0,0,0
16:26:47,0,0,0
16:26:47,65.537,0,0
16:26:47,196.611,0,0
16:26:47,262.148,0,0
16:26:47,393.222,0,0
16:26:47,458.759,0,0
16:26:47,524.296,0,0
16:26:47,720.907,0,0
16:26:47,983.055,0,0
16:26:47,1114.129,0,0
16:26:47,1245.203,0,0
16:26:47,1376.277,0,0
16:26:47,1376.277,0,0
16:26:47,1376.277,0,0
16:26:47,1376.277,0,0
16:26:47,1114.129,0,0
16:26:47,786.444,0,0
16:26:47,524.296,0,0
16:26:47,327.685,0,0
16:26:47,65.537,0,0
16:26:47,-0.001,0,0
16:26:47,-65.538,0,0
16:26:47,-131.075,0,0
16:26:47,-131.075,0,0
16:26:47,-131.075,0,0
16:26:47,-196.612,0,0
16:26:47,-131.075,0,0
16:26:47,-65.538,0,0
16:26:47,-131.075,0,0
16:26:47,-131.075,0,0
16:26:47,-65.538,0,0
16:26:47,-65.538,0,0
16:26:47,-0.001,0,0
16:26:47,-0.001,0,0
16:26:47,-0.001,0,0
16:26:47,-0.001,0,0
16:26:47,0,0,0
16:26:47,-0.001,0,0
16:26:47,-0.001,0,0
16:26:47,0,0,0
16:26:47,-0.001,0,0
16:26:47,-65.538,0,0
16:26:47,-0.001,0,0
16:26:47,-0.001,0,0
16:26:47,-65.538,0,0
16:26:47,-0.001,0,0
16:26:47,0,0,0
16:26:47,-0.001,0,0
16:26:47,-0.001,0,0
16:26:47,0,0,0
16:26:47,0,0,0
16:26:47,0,0,0
16:26:47,196.611,0,0
16:26:47,262.148,0,0
16:26:47,196.611,0,0
16:26:47,131.074,0,0
16:26:47,0,0,0
16:26:47,-0.001,0,0
16:26:47,-65.538,0,0
16:26:47,-196.612,0,0
16:26:47,-196.612,0,0
16:26:47,-196.612,0,0
16:26:47,-262.149,0,0
16:26:47,-196.612,0,0
16:26:47,-131.075,0,0
16:26:47,-131.075,0,0
16:26:47,458.759,0,0
16:26:47,2097.184,0,0
16:26:47,2949.165,0,0
16:26:47,983.055,0,0
16:26:47,-1507.352,0,0
16:26:47,-1835.037,0,0
16:26:47,-655.371,0,0
16:26:47,-196.612,0,0
16:26:47,-327.686,0,0
16:26:47,-262.149,0,0
16:26:47,-196.612,0,0
16:26:47,-262.149,0,0
16:26:47,-196.612,0,0
16:26:47,-65.538,0,0
16:26:47,-65.538,0,0
16:26:47,-0.001,0,0
16:26:47,0,0,0
16:26:47,0,0,0
16:26:47,65.537,0,0
16:26:47,196.611,0,0
16:26:47,262.148,0,0
16:26:47,327.685,0,0
16:26:47,393.222,0,0
16:26:47,589.833,0,0
16:26:47,720.907,0,0
16:26:47,917.518,0,0
16:26:47,983.055,0,0
16:26:47,1114.129,0,0
16:26:47,1245.203,0,0
16:26:47,1310.74,0,0
16:26:47,1376.277,0,0
16:26:47,1310.74,0,0
16:26:47,1114.129,0,0
16:26:47,917.518,0,0
16:26:47,655.37,0,0
16:26:47,458.759,0,0
16:26:47,196.611,0,0
16:26:47,65.537,0,0
16:26:47,-0.001,0,0
16:26:47,-65.538,0,0
16:26:47,-131.075,0,0
16:26:47,-131.075,0,0
16:26:47,-65.538,0,0
16:26:47,-131.075,0,0
16:26:48,-65.538,0,0
16:26:48,-65.538,0,0
16:26:48,-0.001,0,0
16:26:48,-65.538,0,0
16:26:48,-0.001,0,0
16:26:48,-0.001,0,0
16:26:48,0,0,0
16:26:48,-0.001,0,0
16:26:48,0,0,0
16:26:48,-0.001,0,0
16:26:48,-0.001,0,0
16:26:48,0,0,0
16:26:48,0,0,0
16:26:48,-0.001,0,0
16:26:48,-0.001,0,0
16:26:48,-65.538,0,0
16:26:48,-65.538,0,0
16:26:48,-0.001,0,0
16:26:48,-0.001,0,0
16:26:48,-0.001,0,0
16:26:48,0,0,0
16:26:48,0,0,0
16:26:48,0,0,0
16:26:48,65.537,0,0
16:26:48,196.611,0,0
16:26:48,196.611,0,0
16:26:48,131.074,0,0
16:26:48,65.537,0,0
16:26:48,-0.001,0,0
16:26:48,-65.538,0,0
16:26:48,-131.075,0,0
16:26:48,-196.612,0,0
16:26:48,-196.612,0,0
16:26:48,-131.075,0,0
16:26:48,-196.612,0,0
16:26:48,-196.612,0,0
16:26:48,-65.538,0,0
16:26:48,196.611,0,0
16:26:48,1441.814,0,0
16:26:48,2949.165,0,0
16:26:48,2228.258,0,0
16:26:48,-458.76,0,0
16:26:48,-1966.111,0,0
16:26:48,-1114.13,0,0
16:26:48,-196.612,0,0
16:26:48,-262.149,0,0
16:26:48,-327.686,0,0
16:26:48,-131.075,0,0
16:26:48,-196.612,0,0
16:26:48,-196.612,0,0
16:26:48,-65.538,0,0
16:26:48,-65.538,0,0
16:26:48,-0.001,0,0
16:26:48,65.537,0,0
16:26:48,0,0,0
16:26:48,65.537,0,0
16:26:48,131.074,0,0
16:26:48,196.611,0,0
16:26:48,262.148,0,0
16:26:48,393.222,0,0
16:26:48,524.296,0,0
16:26:48,589.833,0,0
16:26:48,786.444,0,0
16:26:48,983.055,0,0
16:26:48,1114.129,0,0
16:26:48,1179.666,0,0
16:26:48,1245.203,0,0
16:26:48,1179.666,0,0
16:26:48,1179.666,0,0
16:26:48,1179.666,0,0
16:26:48,917.518,0,0
16:26:48,720.907,0,0
16:26:48,458.759,0,0
16:26:48,262.148,0,0
16:26:48,65.537,0,0
16:26:48,-0.001,0,0
16:26:48,-65.538,0,0
16:26:48,-131.075,0,0
16:26:48,-131.075,0,0
16:26:48,-131.075,0,0
16:26:48,-131.075,0,0
16:26:48,-65.538,0,0
